title,author,publisher,ISBN,category,date,pages,price,discount_price
Αποχαιρετισμός στη σιωπή,ΓΕΩΡΓΙΟΥ Μ.,Αλμύρα,978-9925-7789-1-1,Βιβλία άλλων εκδοτών,Σεπτέμβριος 2021,86,10.09€ , 9.08€
Η εποχή της Σφήκας,ΑΛΑΣΙΟΣ,Αλμύρα,978-9925-7789-0-4,Βιβλία άλλων εκδοτών,Μάρτιος 2021,92,12.72€ , 11.45€
Μισάωρα,ΒΙΚΤΩΡΟΣ ΑΛ.,Αλμύρα,978-9925-7913-2-3,Βιβλία άλλων εκδοτών,Οκτώβριος 2022,68,8.90€ , 8.01€
Ωδή των ονείρων$ Για τη Λάρουσκα και άλλες συλλογές,ΑΛΑΣΙΟΣ,Αλμύρα,978-9925-7789-3-5,Βιβλία άλλων εκδοτών,Σεπτέμβριος 2021,172,15.00€ , 13.50€
Ημιτελές,ΠΑΠΑΚΩΝΣΤΑΝΤΙΝΟΥ Γ.,Αλμύρα,978-9925-7789-5-9,Βιβλία άλλων εκδοτών,2021,48,5.05€ , 4.55€
Κέικ γεωγραφίας,ΜΑΥΡΟΘΕΡΗΣ Μ.,Αλμύρα,978-9925-7789-8-0,Βιβλία άλλων εκδοτών,Μάιος 2022,180,15.00€ , 13.50€
Η Πανδημία Covid-19 ως επιστημονική και κοινωνική πρόκληση τον 21ο αιώνα,ΖΟΥΜΠΟΥΡΛΗΣ Β.,ΝΕΟΝ,978-618-551-508-5,Βιβλία άλλων εκδοτών,2021,378,35.00€ , 31.50€
1850 Καρλ Μαρξ. Κείμενα από τη δεκαετία του 1850 (Α+Β Τόμος),ΜΑΡΞ Κ.,ΚΨΜ,978-618-5156-54-1,Βιβλία άλλων εκδοτών,2018,1600,55.00€ , 49.50€
1840 Καρλ Μαρξ. Κείμενα από τη δεκαετία του 1840,ΜΑΡΞ Κ.,ΚΨΜ,978-960-6750-88-5,Βιβλία άλλων εκδοτών,2014,672,26.88€ , 24.19€
Τάτλιν: Μνημείο στη Γ΄ Διεθνή. Αριστερός μοντερνισμός και Οχτωβριανή Επανάσταση,ΑΞΑΡΛΗΣ Ν.,ΚΨΜ,978-618-5156-80-0,Βιβλία άλλων εκδοτών,2020,,14.00€ , 12.60€
Λογολογίες,ΑΛΕΞΙΟΥ Β.,ΠΑΠΑΖΗΣΗΣ,978-960-02-3410-7,Βιβλία άλλων εκδοτών,2018,,19.08€ , 17.17€
O Δον Κιχώτης. B’ τόμος,ΘΕΡΒΑΝΤΕΣ ΜΙΓΚΕΛ,ΠΑΤΑΚΗΣ,978-960-16-1255-3,Βιβλία άλλων εκδοτών,2013,,27.50€ , 24.75€
O Δον Κιχώτης. Α’ τόμος,ΘΕΡΒΑΝΤΕΣ ΜΙΓΚΕΛ,ΠΑΤΑΚΗΣ,978-960-16-1245-4,Βιβλία άλλων εκδοτών,2014,,25.50€ , 22.95€
Άκουσε τη φωνή μου κι έλα,ΚΑΜΠΑΝΕΛΛΗΣ ΙΑΚΩΒΟΣ,ΚΕΔΡΟΣ,978-960-04-5049-1,Βιβλία άλλων εκδοτών,2020,,25.00€ , 22.50€
Όλοι οι άνθρωποι του βασιλιά,ΓΟΥΟΡΕΝ Ρ.,ΠΟΛΙΣ,978-960-435-721-5,Βιβλία άλλων εκδοτών,2020,,24.99€ , 22.49€
Η χρονιά θανάτου του Ρικάρντο Ρέις,ΣΑΡΑΜΑΓΚΟΥ Ζ.,ΚΑΣΤΑΝΙΩΤΗΣ,978-960-03-6689-1,Βιβλία άλλων εκδοτών,2020,,18.00€ , 16.20€
Η μέθοδος Καταλανόττι,ΚΑΜΙΛΛΕΡΙ ΑΝΤ.,ΠΑΤΑΚΗΣ,978-960-168-996-8,Βιβλία άλλων εκδοτών,2020,,12.20€ , 10.98€
Το βασίλειο,ΝΕΣΜΠΟ Τ.,Μεταίχμιο,978-618-03-2305-4,Βιβλία άλλων εκδοτών,2020,,20.00€ , 18.00€
Η ελληνική οικονομία μετά το 1950. Περίοδος 1950-1973: Ανάπτυξη$ νομισματική σταθερότητα και κρατικός παρεμβατισμός,ΙΟΡΔΑΝΟΓΛΟΥ Χ.,ΤΡΑΠΕΖΑ ΤΗΣ ΕΛΛΑΔΟΣ,978-618-5536-00-8,Βιβλία άλλων εκδοτών,2020,,18.00€ , 16.20€
Η Συμφωνία που «γκρίζαρε» το Αιγαίο. Από τα Ίμια στη Μαδρίτη,ΙΓΝΑΤΙΟΥ Μ.,ΠΕΔΙΟ,978-960-635-224-9,Βιβλία άλλων εκδοτών,2020,,16.90€ , 15.21€
Το πικρό ποτήρι. Ο Καποδίστριας$ η Ρωξάνδρα και η Ελλάδα,ΔΙΒΑΝΗ Λ.,ΠΑΤΑΚΗΣ,978-960-16-9134-3,Βιβλία άλλων εκδοτών,2020,,12.20€ , 10.98€
Η Ελληνική Επανάσταση μέσα από τα μάτια των Οθωμανών,ΜΟΙΡΑΣ Λ.,ΤΟΠΟΣ,978-960-499-339-0,Βιβλία άλλων εκδοτών,2020,,13.90€ , 12.51€
Ενάντια σε φρούρια και τείχη,ΔΙΟΠΤΡΑ,ΔΙΟΠΤΡΑ,978-960-653-183-5,Βιβλία άλλων εκδοτών,2020,,16.60€ , 14.94€
Ιστορία ενός οδοιπόρου: Στρατής Δούκας,ΑΚΡΙΒΟΣ Κ.,Μεταίχμιο,978-618-032-387-0,Βιβλία άλλων εκδοτών,2020,,11.00€ , 9.90€
Η διαλεκτική του συγκεκριμένου και του αφηρημένου στο Κεφάλαιο του Μαρξ,ΙΛΙΕΝΚΟΦ ΕΒΑΛΝΤ,ΕΝΕΚΕΝ ΦΙΛΟΣΟΦΙΑΣ,978-960-86532-6-9,Βιβλία άλλων εκδοτών,2017,,15.05€ , 13.54€
Νίκος Μπελογιάννης. Ο άνθρωπος με το γαρύφαλλο,ΔΑΜΙΑΝΟΣ,ΔΑΜΙΑΝΟΣ,978-960-6678-28-8,Βιβλία άλλων εκδοτών,2012,,9.54€ , 8.59€
Η διαφορά της δημοκρίτειας και επικούρειας φυσικής φιλοσοφίας,ΜΑΡΞ Κ.,ΓΝΩΣΗ,978-960-235-851-1,Βιβλία άλλων εκδοτών,1983,,18.00€ , 16.20€
Η Ελλάδα$ η Τουρκία και το Ανατολικό Ζήτημα,ΕΝΓΚΕΛΣ Φ.,ΓΝΩΣΗ,978-960-235-849-8,Βιβλία άλλων εκδοτών,1985,,19.80€ , 17.82€
Ο Ηλίθιος. Επίτομο,ΝΤΟΣΤΟΓΙΕΦΣΚΙ Φ.Μ.,ΓΚΟΒΟΣΤΗΣ,978-960-446-214-8,Βιβλία άλλων εκδοτών,2014,,24.50€ , 22.05€
ΙΣΤΟΡΙΑ ΤΟΥ ΕΛΛΗΝΙΚΟΥ ΕΜΦΥΛΙΟΥ ΠΟΛΕΜΟΥ ΤΟΜΟΣ Β,ΜΑΡΓΑΡΙΤΗΣ ΓΙΩΡΓΟΣ,ΒΙΒΛΙΟΡΑΜΑ,978-960-8087-13-9,Βιβλία άλλων εκδοτών,2006,680,38.16€ , 34.34€
ΙΣΤΟΡΙΑ ΤΟΥ ΕΛΛΗΝΙΚΟΥ ΕΜΦΥΛΙΟΥ ΠΟΛΕΜΟΥ ΤΟΜΟΣ Α,ΜΑΡΓΑΡΙΤΗΣ ΓΙΩΡΓΟΣ,ΒΙΒΛΙΟΡΑΜΑ,978-960-8087-13-9,Βιβλία άλλων εκδοτών,2002,640,38.16€ , 34.34€
ΤΙ ΕΙΔΑ ΕΙΣ ΤΗΝ ΡΩΣΣΙΑΝ ΤΩΝ ΣΟΒΙΕΤ,ΑΡΧΕΙΟ,ΑΡΧΕΙΟ,978-618-80935-5-3,Βιβλία άλλων εκδοτών,2014,,18.00€ , 16.20€
ΣΥΝΟΨΗ ΤΟΥ ΚΕΦΑΛΑΙΟΥ,ΕΝΓΚΕΛΣ Φ.,ΑΛΦΕΙΟΣ,978-960-6679-05-6,Βιβλία άλλων εκδοτών,2009,,8.48€ , 7.63€
ΣΧΕΔΙΟ ΓΙΑ ΜΙΑ ΙΣΤΟΡΙΑ ΤΗΣ ΝΕΟΕΛΛΗΝΙΚΗΣ ΛΟΓΟΤΕΧΝΙΑΣ,ΜΠΕΛΟΓΙΑΝΝΗΣ ΝΙΚΟΣ,ΑΛΦΕΙΟΣ,978-960-325-840-7,Βιβλία άλλων εκδοτών,2009,,19.58€ , 17.62€
Η ΓΕΡΜΑΝΙΚΗ ΙΔΕΟΛΟΓΙΑ ΤΟΜΟΣ ΠΡΩΤΟΣ,ΕΝΓΚΕΛΣ Φ.,GUTENBERG,960-01-0191-4,Βιβλία άλλων εκδοτών,1997,,19.91€ , 17.92€
Η ΓΕΡΜΑΝΙΚΗ ΙΔΕΟΛΟΓΙΑ ΤΟΜΟΣ ΔΕΥΤΕΡΟΣ,ΕΝΓΚΕΛΣ Φ.,GUTENBERG,978-060-01-0193-0,Βιβλία άλλων εκδοτών,1989,,19.91€ , 17.92€
ΤΙ ΕΙΝΑΙ ΚΑΙ ΤΙ ΘΕΛΕΙ ΤΟ ΕΑΜ – ΑΡΗΣ ΒΕΛΟΥΧΙΩΤΗΣ. Ο ΛΟΓΟΣ ΣΤΗ ΛΑΜΙΑ,ΣΤΟΧΑΣΤΗΣ,ΣΤΟΧΑΣΤΗΣ,978-960-303-232-8,Βιβλία άλλων εκδοτών,2016,112,10.60€ , 9.54€
ΔΙΚΕΣ ΤΩΝ ΔΟΣΙΛΟΓΩΝ 1944-1949,ΚΟΥΣΟΥΡΗΣ ΔΗΜΗΤΡΗΣ,ΠΟΛΙΣ,978-960-435-461-0,Βιβλία άλλων εκδοτών,2020,686,24.99€ , 22.49€
ΣΕΛΙΔΕΣ ΤΗΣ ΕΠΑΝΑΣΤΑΣΗΣ,ΓΚΟΡΚΙ Μ.,ΝΙΚΑΣ,978-960-296-262-6,Βιβλία άλλων εκδοτών,2018,,11.02€ , 9.92€
ΕΥΓΕΝΙΑ ΓΚΡΑΝΤΕ,ΜΠΑΛΖΑΚ ΟΝΟΡΕ ΝΤΕ,ΝΙΚΑΣ,978-960-296-247-3,Βιβλία άλλων εκδοτών,2016,,12.72€ , 11.45€
ΟΙ ΦΤΩΧΟΙ,ΝΤΟΣΤΟΓΙΕΦΣΚΙ Φ.Μ.,ΝΙΚΑΣ,978-960-296-273-2,Βιβλία άλλων εκδοτών,2019,,10.99€ , 9.89€
ΠΟΙΗΣΗ ΟΔΥΣΣΕΑ ΕΛΥΤΗ,ΕΛΥΤΗΣ ΟΔΥΣΣΕΑΣ,ΙΚΑΡΟΣ,978-960-7721-82-2,Βιβλία άλλων εκδοτών,2015,,55.26€ , 49.73€
ΙΣΤΟΡΙΕΣ ΤΟΥ Κ. ΚΟΥΝΕΡ,ΜΠΡΕΧΤ ΜΠ.,ΘΕΜΕΛΙΟ,978-960-310-111-7,Βιβλία άλλων εκδοτών,2008,,8.48€ , 7.63€
Πρώιμοι πελαργοί,ΑΪΤΜΑΤΟΦ Τ.,ΖΑΧΑΡΟΠΟΥΛΟΣ,978-960-208-048-1,Βιβλία άλλων εκδοτών,1986,,12.72€ , 11.45€
ΟΙ ΔΡΟΜΟΙ ΤΗΣ ΠΕΙΝΑΣ,ΑΜΑΝΤΟ ΖΟΡΖΕ,ΖΑΧΑΡΟΠΟΥΛΟΣ,978-960-208-024-8,Βιβλία άλλων εκδοτών,1990,,15.90€ , 14.31€
ΝΕΚΡΕΣ ΨΥΧΕΣ,ΓΚΟΓΚΟΛ ΝΙΚΟΛΑΙ,ΖΑΧΑΡΟΠΟΥΛΟΣ,978-960-208-200-3,Βιβλία άλλων εκδοτών,1993,,19.08€ , 17.17€
ΤΑ ΠΑΙΔΙΚΑ ΧΡΟΝΙΑ,ΓΚΟΡΚΙ Μ.,ΖΑΧΑΡΟΠΟΥΛΟΣ,978-960-208-149-Χ,Βιβλία άλλων εκδοτών,1990,,15.90€ , 14.31€
ΖΕΡΜΙΝΑΛ,ΖΟΛΑ ΕΜ.,ΖΑΧΑΡΟΠΟΥΛΟΣ,978-960-208-009-2,Βιβλία άλλων εκδοτών,1988,,21.20€ , 19.08€
Η ΚΟΥΖΙΝΑ,ΖΟΛΑ ΕΜ.,ΖΑΧΑΡΟΠΟΥΛΟΣ,978-960-208-289-8,Βιβλία άλλων εκδοτών,2010,,25.44€ , 22.90€
Ο ΑΣΠΡΟΔΟΝΤΗΣ,ΛΟΝΤΟΝ ΤΖ.,ΖΑΧΑΡΟΠΟΥΛΟΣ,978-960-208-621-1,Βιβλία άλλων εκδοτών,2006,,19.08€ , 17.17€
ΑΠΟΜΝΗΜΟΝΕΥΜΑΤΑ ΣΤΡΑΤΗΓΟΥ ΜΑΚΡΥΓΙΑΝΝΗ,ΜΑΚΡΥΓΙΑΝΝΗΣ ΙΩΑΝΝΗΣ,ΖΑΧΑΡΟΠΟΥΛΟΣ,978-960-208-585-1,Βιβλία άλλων εκδοτών,1998,,26.50€ , 21.20€
ΙΣΤΟΡΙΕΣ ΜΠΡΕΧΤ,ΜΠΡΕΧΤ ΜΠ.,ΖΑΧΑΡΟΠΟΥΛΟΣ,978-960-208-201-1,Βιβλία άλλων εκδοτών,1993,,12.72€ , 11.45€
Ο ΗΡΕΜΟΣ ΝΤΟΝ 4 ΤΟΜΟΙ,ΖΑΧΑΡΟΠΟΥΛΟΣ,ΖΑΧΑΡΟΠΟΥΛΟΣ,978-960-208-314-Χ,Βιβλία άλλων εκδοτών,1992,,106.00€ , 95.40€
Ο ΔΡΟΜΟΣ ΜΕ ΤΙΣ ΦΑΜΠΡΙΚΕΣ,ΣΤΑΪΝΜΠΕΚ ΤΖΟΝ,ΖΑΧΑΡΟΠΟΥΛΟΣ,978-960-208-111-2,Βιβλία άλλων εκδοτών,1989,,15.90€ , 14.31€
ΣΥΝΤΟΜΗ ΙΣΤΟΡΙΑ ΤΗΣ ΒΥΖΑΝΤΙΝΗΣ ΚΟΙΝΩΝΙΑΣ (4ος αι.-1204),ΛΟΥΓΓΗΣ ΤΗΛΕΜΑΧΟΣ,ΕΝΤΟΣ,978-960-614-008-2,Βιβλία άλλων εκδοτών,2018,,16.00€ , 14.40€
ΠΟΙΗΜΑΤΑ ΑΓΩΝΙΣΤΡΙΩΝ ΣΤΙΣ ΓΥΝΑΙΚΕΙΕΣ ΦΥΛΑΚΕΣ ΑΒΕΡΩΦ,ΣΥΛΛΟΓΙΚΟ,ΕΝΤΟΣ,978-960-9492-13-3,Βιβλία άλλων εκδοτών,2011,,15.00€ , 13.50€
Γ΄ ΧΡΙΣΤΙΑΝΙΚΟΝ ΠΑΡΘΕΝΑΓΩΓΕΙΟΝ ΔΕΜΕΝΟ,ΑΛΕΞΙΟΥ ΕΛΛΗ,ΚΑΣΤΑΝΙΩΤΗΣ,978-960-03-6497-2,Βιβλία άλλων εκδοτών,2018,,12.00€ , 10.80€
ΑΠΟ ΤΗΝ ΑΙΧΜΑΛΩΣΙΑ,ΑΥΓΕΡΗΣ Μ.,ΚΑΣΤΑΝΙΩΤΗΣ,978-960-03-4079-2,Βιβλία άλλων εκδοτών,2006,,14.84€ , 13.36€
Η ΠΑΝΟΥΚΛΑ,ΚΑΜΥ ΑΛΜΠΕΡ,ΚΑΣΤΑΝΙΩΤΗΣ,978-960-03-2738-0,Βιβλία άλλων εκδοτών,2001,,16.00€ , 14.40€
ΑΝΑΜΝΗΣΕΙΣ ΕΝΟΣ ΑΝΤΑΡΤΗ ΤΟΜΟΣ Γ,ΜΩΡΑΪΤΗΣ ΓΙΩΡΓΗΣ,ΚΑΣΤΑΝΙΩΤΗΣ,978-960-03-5699-1,Βιβλία άλλων εκδοτών,2015,,18.02€ , 16.22€
ΑΝΑΜΝΗΣΕΙΣ ΕΝΟΣ ΑΝΤΑΡΤΗ ΤΟΜΟΣ Β,ΜΩΡΑΪΤΗΣ ΓΙΩΡΓΗΣ,ΚΑΣΤΑΝΙΩΤΗΣ,978-960-03-2427-3,Βιβλία άλλων εκδοτών,1989,,22.26€ , 20.03€
ΑΝΑΜΝΗΣΕΙΣ ΕΝΟΣ ΑΝΤΑΡΤΗ ΤΟΜΟΣ Α,ΜΩΡΑΪΤΗΣ ΓΙΩΡΓΗΣ,ΚΑΣΤΑΝΙΩΤΗΣ,978-960-03-0340-1,Βιβλία άλλων εκδοτών,1989,,12.72€ , 11.45€
ΤΟ ΤΕΤΡΑΔΙΟ,ΣΑΡΑΜΑΓΚΟΥ Ζ.,ΚΑΣΤΑΝΙΩΤΗΣ,978-960-03-5043-2,Βιβλία άλλων εκδοτών,2010,,12.72€ , 11.45€
ΤΟ ΤΕΛΕΥΤΑΙΟ ΤΕΤΡΑΔΙΟ,ΣΑΡΑΜΑΓΚΟΥ Ζ.,ΚΑΣΤΑΝΙΩΤΗΣ,978-960-03-5345-7,Βιβλία άλλων εκδοτών,2011,,12.72€ , 11.45€
Ο ΜΙΚΡΟΣ ΠΡΙΓΚΙΠΑΣ,ΕΞΥΠΕΡΥ ΝΤΕ ΣΑΙΝΤ ΑΝΤΟΥΑΝ,ΠΑΤΑΚΗΣ,978-960-600-090-4,Βιβλία άλλων εκδοτών,2019,,6.60€ , 5.94€
ΤΟ ΡΟΛΟΙ ΤΟΥ ΚΟΣΜΟΥ ΧΤΥΠΑ ΜΕΣΑΝΥΧΤΑ,ΛΟΥΝΤΕΜΗΣ ΜΕΝΕΛΑΟΣ,ΠΑΤΑΚΗΣ,978-960-16-6034-9,Βιβλία άλλων εκδοτών,2018,,18.80€ , 17.00€
ΟΙ ΚΕΡΑΣΙΕΣ Θ ΑΝΘΙΣΟΥΝ ΚΑΙ ΦΕΤΟΣ,ΛΟΥΝΤΕΜΗΣ ΜΕΝΕΛΑΟΣ,ΠΑΤΑΚΗΣ,978-960-16-6032-5,Βιβλία άλλων εκδοτών,2019,,16.60€ , 15.00€
ΟΔΟΣ ΑΒΥΣΣΟΥ ΑΡΙΘΜΟΣ 0,ΛΟΥΝΤΕΜΗΣ ΜΕΝΕΛΑΟΣ,ΠΑΤΑΚΗΣ,978-960-16-6035-6,Βιβλία άλλων εκδοτών,2020,,18.80€ , 16.92€
ΘΥΜΩΜΕΝΑ ΣΤΑΧΥΑ,ΛΟΥΝΤΕΜΗΣ ΜΕΝΕΛΑΟΣ,ΠΑΤΑΚΗΣ,978-960-16-8168-9,Βιβλία άλλων εκδοτών,2020,,19.90€ , 17.91€
ΕΝΑ ΠΑΙΔΙ ΜΕΤΡΑΕΙ Τ ΑΣΤΡΑ,ΛΟΥΝΤΕΜΗΣ ΜΕΝΕΛΑΟΣ,ΠΑΤΑΚΗΣ,978-960-16-6030-1,Βιβλία άλλων εκδοτών,2020,,18.80€ , 16.92€
ΤΑ ΓΕΝΕΘΛΙΑ,ΣΑΡΗ ΖΩΡΖ,ΠΑΤΑΚΗΣ,978-960-293-681-8,Βιβλία άλλων εκδοτών,2019,,12.90€ , 11.61€
Η ΑΝΤΙΠΑΡΟΧΗ,ΣΑΡΗ ΖΩΡΖ,ΠΑΤΑΚΗΣ,978-960-16-7355-4,Βιβλία άλλων εκδοτών,2017,,7.50€ , 6.75€
ΓΑΛΗΝΗ,ΒΕΝΕΖΗΣ ΗΛΙΑΣ,ΕΣΤΙΑ,960-05-0134-3,Βιβλία άλλων εκδοτών,2018,,19.45€ , 17.50€
ΤΟ ΝΟΥΜΕΡΟ 31328,ΒΕΝΕΖΗΣ ΗΛΙΑΣ,ΕΣΤΙΑ,978-960-05-1011-9,Βιβλία άλλων εκδοτών,2017,,21.46€ , 19.32€
ΤΟ ΑΜΑΡΤΗΜΑ ΤΗΣ ΜΗΤΡΟΣ ΜΟΥ,ΒΙΖΥΗΝΟΣΓ.,ΕΣΤΙΑ,960-05-0339-7,Βιβλία άλλων εκδοτών,2019,,16.09€ , 14.48€
ΣΤΑ ΜΥΣΤΙΚΑ ΤΟΥ ΒΑΛΤΟΥ,ΔΕΛΤΑ ΠΗΝΕΛΟΠΗ,ΕΣΤΙΑ,978-960-05-1462-9,Βιβλία άλλων εκδοτών,2018,,14.88€ , 13.39€
ΤΡΕΛΑΝΤΩΝΗΣ,ΔΕΛΤΑ ΠΗΝΕΛΟΠΗ,ΕΣΤΙΑ,978-960-05-1435-3,Βιβλία άλλων εκδοτών,2018,,9.21€ , 8.21€
ΕΙΣΑΓΩΓΗ ΣΤΗ ΦΙΛΟΣΟΦΙΑ,ΘΕΟΔΩΡΙΔΗΣ ΧΑΡΑΛΑΜΠΟΣ,ΕΣΤΙΑ,978-960-05-0556-6,Βιβλία άλλων εκδοτών,2009,,21.31€ , 19.18€
ΓΙΟΥΓΚΕΡΜΑΝ ΤΟΜΟΣ Β,ΚΑΡΑΓΑΤΣΗΣ ΜΙΛΤΟΣ,ΕΣΤΙΑ,978-960-05-1306-6,Βιβλία άλλων εκδοτών,2018,,22.16€ , 19.95€
ΓΙΟΥΓΚΕΡΜΑΝ ΤΟΜΟΣ Α,ΚΑΡΑΓΑΤΣΗΣ ΜΙΛΤΟΣ,ΕΣΤΙΑ,978-960-05-1305-9,Βιβλία άλλων εκδοτών,2018,,22.16€ , 19.95€
Ο ΚΙΤΡΙΝΟΣ ΦΑΚΕΛΟΣ ΤΟΜΟΣ Α,ΚΑΡΑΓΑΤΣΗΣ ΜΙΛΤΟΣ,ΕΣΤΙΑ,978-960-05-1382-0,Βιβλία άλλων εκδοτών,2011,,18.78€ , 16.90€
Ο ΚΙΤΡΙΝΟΣ ΦΑΚΕΛΟΣ ΤΟΜΟΣ Β,ΚΑΡΑΓΑΤΣΗΣ ΜΙΛΤΟΣ,ΕΣΤΙΑ,978-960-05-1383-7,Βιβλία άλλων εκδοτών,2011,,17.45€ , 15.70€
ΕΡΩΤΟΚΡΙΤΟΣ,ΚΟΡΝΑΡΟΣ ΒΙΤΣΕΝΤΖΟΣ,ΕΣΤΙΑ,978-960-05-0664-8,Βιβλία άλλων εκδοτών,2017,,19.83€ , 17.84€
ΤΑ ΨΗΛΑ ΒΟΥΝΑ,ΠΑΠΑΝΤΩΝΙΟΥ ΖΑΧΑΡΙΑΣ,ΕΣΤΙΑ,978-960-05-1518-3,Βιβλία άλλων εκδοτών,1990,228,10.53€ , 9.48€
ΤΑΣΟΣ ΛΕΙΒΑΔΙΤΗΣ ΠΟΙΗΣΗ 3 1979-1990,ΛΕΙΒΑΔΙΤΗΣ ΤΑΣΟΣ,ΜΕΤΡΟΝΟΜΟΣ,978-618-5010-45-4,Βιβλία άλλων εκδοτών,2018,,25.44€ , 22.90€
ΤΑΣΟΣ ΛΕΙΒΑΔΙΤΗΣ ΠΟΙΗΣΗ 2 1972-1977,ΛΕΙΒΑΔΙΤΗΣ ΤΑΣΟΣ,ΜΕΤΡΟΝΟΜΟΣ,978-618-5010-44-7,Βιβλία άλλων εκδοτών,2016,,25.44€ , 22.90€
ΤΑΣΟΣ ΛΕΙΒΑΔΙΤΗΣ ΠΟΙΗΣΗ 1 1950-1966,ΛΕΙΒΑΔΙΤΗΣ ΤΑΣΟΣ,ΜΕΤΡΟΝΟΜΟΣ,978-618-5010-43-0,Βιβλία άλλων εκδοτών,2016,,25.44€ , 22.90€
ΚΟΝΤΑ ΣΤΙΣ ΡΑΓΙΕΣ,ΖΕΗ ΑΛΚΗ,Μεταίχμιο,978-960-501-154-3,Βιβλία άλλων εκδοτών,2010|2016,,15.50€ , 13.95€
Ο ΨΕΥΤΗΣ ΠΑΠΠΟΥΣ,ΖΕΗ ΑΛΚΗ,Μεταίχμιο,978-618-03-0981-2,Βιβλία άλλων εκδοτών,2016,,13.29€ , 11.96€
ΤΟ ΚΑΠΛΑΝΙ ΤΗΣ ΒΙΤΡΙΝΑΣ,ΖΕΗ ΑΛΚΗ,Μεταίχμιο,978-960-501-149-9,Βιβλία άλλων εκδοτών,2010,,15.50€ , 13.95€
Αναμνήσεις για τον Καρλ Μαρξ και τον Φρίντριχ  Ένγκελς: Ο «Μαύρος»$ Ο «Στρατηγός»,,,,Πολιτική & Κοινωνία,,,30.00€ , 20.00€
Νίκος Ζαχαριάδης$ γέννημα της ταξικής πάλης & του ΚΚΕ,ΤΜΗΜΑ ΙΣΤΟΡΙΑΣ ΤΗΣ ΚΕ ΤΟΥ ΚΚΕ,ΡΙΖΟΣΠΑΣΤΗΣ - ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-468-7,Πολιτική & Κοινωνία,Σεπτέμβρης 2023,80,4.00€ , 3.20€
Σιγά μη φοβηθώ! Συλλογή έργων ενάντια στον φασισμό,ΣΥΛΛΟΓΙΚΟ,ΟΔΗΓΗΤΗΣ - ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-469-4,Πολιτική & Κοινωνία,Σεπτέμβρης 2023,24,2.00€,
ΣΕΤ Δοκίμιο Ιστορίας του ΚΚΕ. 6 τόμοι (Α1$ Α2$ Β1$ Β2$ Γ1$ Γ2),ΣΥΛΛΟΓΙΚΟ,,,Πολιτική & Κοινωνία,,,166.12€ , 100.00€
Άπαντα Στάλιν – 16 τόμοι,ΣΤΑΛΙΝ Ι. Β.,,,Πολιτική & Κοινωνία,,,320.00€ , 208.00€
Διεθνής Κομμουνιστική Επιθεώρηση-τεύχος 11,Κατεβάστε το Δελτίο Τύπου,,2241-0201,Πολιτική & Κοινωνία,Σεπτέμβριος 2021,96,5.00€,
Η Φιλική Εταιρία στη Ρωσία. Ο απελευθερωτικός αγώνας του ελληνικού λαού στις αρχές  του 19ου αιώνα και οι ρωσοελληνικές σχέσεις,ΑΡΣ ΓΚ. Λ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ|Σύλλογος «Εμείς που σπουδάσαμε στο σοσιαλισμό»,978-960-451-374-1,Πολιτική & Κοινωνία,Μάρτιος 2021,464,17.00€ , 13.60€
Δημοσθένης Λιγδόπουλος$ 1898-1920$ πρωτοπόρος κομμουνιστής. 100 χρόνια από τη δολοφονία του,ΣΥΛΛΟΓΙΚΟ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ - ΡΙΖΟΣΠΑΣΤΗΣ,978-960-451-361-1,Πολιτική & Κοινωνία,Νοέμβριος 2020,64,4.00€,
Δημοσθένης Λιγδόπουλος$ 1898-1920$ πρωτοπόρος κομμουνιστής. 100 χρόνια από τη δολοφονία του – E-BOOK (pdf),ΣΥΛΛΟΓΙΚΟ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ - ΡΙΖΟΣΠΑΣΤΗΣ,978-960-451-363-5,Πολιτική & Κοινωνία,Νοέμβριος 2020,,2.50€,
Η κατήχηση των χωρικών,ΧΑΛΚΟΣ ΠΕΤΡΟΣ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ - ΡΙΖΟΣΠΑΣΤΗΣ,978-960-451-344-4,Πολιτική & Κοινωνία,Ιούλιος 2020,64,4.00€,
Διεθνής Κομμουνιστική Επιθεώρηση-τεύχος 9,Κατεβάστε το Δελτίο Τύπου,,2241-0201,Πολιτική & Κοινωνία,Δεκέμβριος 2019,184,5.00€,
1944. Η απελευθέρωση της Αθήνας και η ταξική σύγκρουση του Δεκέμβρη,ΣΥΛΛΟΓΙΚΟ,Σύγχρονη Εποχή / Κομματική Οργάνωση Αττικής του ΚΚΕ,978-960-451-320-8,Πολιτική & Κοινωνία,Νοέμβριος 2019,224,11.00€ , 6.60€
